종목코드,종가,gap
A230980,"[655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0, 655.0]",105608.52054478267
A232140,"[2754.958380907774, 2769.3358390405774, 2781.178946712365, 2791.6189425593866, 2801.2821771545955, 2810.4270443692803, 2819.24839578569, 2827.890096893534, 2836.5155259271464, 2845.16852649084, 2853.8122212762637, 2862.450469698136, 2871.05650003689, 2879.721176810563, 2888.4434662604085]",22066.93895664136
A232680,"[8791.56990595162, 9132.499413142601, 9498.101463566223, 9894.668909559647, 10325.845513269305, 10792.458802163601, 11294.437896956999, 11830.915548205376, 12401.741083512703, 13006.14368294676, 13642.900796929995, 14310.710637321075, 15009.928894490004, 15739.100232472021, 16496.45868698756]",42126.35391421075
A234080,"[11193.430545379719, 11242.647560512027, 11301.26926208536, 11369.436112269761, 11446.70269581179, 11531.919242590666, 11624.042850583794, 11722.082226052882, 11825.668849920234, 11934.08333728711, 12047.070106267929, 12164.307662770152, 12285.458769152561, 12410.15220336616, 12538.23111332953]",1567.3947000127348
A234100,"[1805.5367671648662, 1818.745742544532, 1827.9144332421324, 1835.4879662531118, 1842.5587426864854, 1849.3347050727657, 1855.9471592480938, 1862.4674554839733, 1869.0073043263208, 1875.3950067901364, 1881.826144349451, 1888.1768445043515, 1894.5096503564469, 1900.7980592704068, 1907.0012841342639]",26999.163773794375
A234300,"[3100.0, 3101.1554958702377, 3102.120952750556, 3102.97394821692, 3103.7964353566836, 3104.6349578665104, 3105.4653861525003, 3106.305876323798, 3107.1572448631437, 3108.0002546733404, 3108.842991462443, 3109.68897420913, 3110.538206268102, 3111.3900836382527, 3112.2474426423046]",12645.313751078442
A234340,"[18077.222937266033, 18107.25349091118, 18129.93719398727, 18149.219202022377, 18166.725011243794, 18183.318587888032, 18199.29491981119, 18215.00618421597, 18230.54907719822, 18245.99608714351, 18261.403662585963, 18276.875378512468, 18292.389846543163, 18307.966487776488, 18323.606450127747]",453.17357162547523
A234690,"[5960.0, 5960.0, 5960.0, 5960.0295705301305, 5960.102659344577, 5960.170718797852, 5960.226635075717, 5960.27854584858, 5960.329378948829, 5960.380167720228, 5960.429637024252, 5960.478733162013, 5960.5270057603775, 5960.573998958644, 5960.620439092479]",1001.1198265756663
A234920,"[2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0, 2310.0]",1289.1351643515532
A235980,"[17442.106139878433, 17505.667144544423, 17550.929776030283, 17589.262795997165, 17625.57132324825, 17660.983619588118, 17696.108916154753, 17730.84213353942, 17765.643227291606, 17800.734956033528, 17835.946859639138, 17871.025939195108, 17906.002909811836, 17940.985734000806, 17975.88258550937]",60540.488168694465
A236200,"[19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0, 19600.0]",1297.2100197827835
A236810,"[4055.0, 4055.3062175931896, 4056.116679500633, 4057.165882789811, 4058.1843913812672, 4059.210495286165, 4060.1970401577028, 4061.1528054044657, 4062.0860360973647, 4063.0094497946357, 4063.909673314294, 4064.765400656276, 4065.5566885245207, 4066.303518628799, 4067.0254337203614]",30388.02906967435
A237690,"[72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0, 72200.0]",11455.467248473966
A237820,"[4494.601202700287, 4498.063077623024, 4500.383765640668, 4502.464318858925, 4504.514389760792, 4506.486127377021, 4508.494427097961, 4510.454896179959, 4512.373424661811, 4514.224056287203, 4516.015568614471, 4517.747562841046, 4519.466373377479, 4521.162018043455, 4522.822442815639]",12326.590769045033
A237880,"[12408.907532046238, 12591.776897460222, 12789.16384279728, 12998.949939161539, 13220.594028433163, 13453.00247132778, 13695.565862506626, 13948.136677990356, 14210.31689653794, 14481.908171772957, 14762.742743442454, 15052.337505271036, 15350.111877024172, 15655.708943357069, 15968.657013724247]",2679.2618302500014
A238090,"[2712.5288006911674, 2782.8332409312325, 2866.8966941734157, 2960.9968170026937, 3062.6088859339557, 3170.693421304226, 3284.4412778764963, 3403.663620005051, 3528.5221462200084, 3658.941123152773, 3794.7386411478124, 3935.771750435233, 4081.83888755242, 4232.651671225826, 4387.846005866925]",3293.602247329724
A238120,"[7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0, 7280.0]",2106.746695672211
A238200,"[5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0, 5650.0]",875.925990967913
A238490,"[5739.365272504588, 5745.100665748119, 5749.126042895019, 5752.674336761236, 5755.968363008152, 5759.186319886086, 5762.353880332783, 5765.486876239379, 5768.652050331235, 5771.813011686628, 5775.0259768860415, 5778.2255435676, 5781.427192866802, 5784.65751646366, 5787.987552753961]",391.0340209666956
A239340,"[2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0, 2680.0]",83916.75943392237
A239610,"[16886.249331136543, 17017.913668602705, 17116.75673512121, 17198.450417568285, 17270.54199365278, 17336.763410704832, 17399.640938142937, 17460.56401816507, 17520.610073332984, 17579.952607738476, 17638.84149622172, 17697.27056107173, 17755.275736314554, 17813.047389996547, 17870.497414593894]",1660.6693568613675
A239890,"[11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0, 11850.0]",4488.04810739601
A240810,"[22262.84681944642, 22269.00250868639, 22273.545309406083, 22278.70866392351, 22284.184166168947, 22289.51158112691, 22295.083567531157, 22300.68165994094, 22306.362990210764, 22312.219725555427, 22318.375230703965, 22324.262918721262, 22330.075421497848, 22335.9944589048, 22341.835320505776]",1905.5191440945657
A241520,"[3273.1602704102797, 3295.190469734371, 3320.723762651285, 3349.046045350532, 3379.8097934698067, 3412.587932981551, 3447.3668416341147, 3484.070171147585, 3522.890009105206, 3563.6293304711585, 3606.2736219018702, 3650.8265935530267, 3697.1485507736606, 3745.366477881869, 3795.800953750809]",29539.032142528868
A241560,"[28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996, 28199.999999999996]",35431.62975552927
A241590,"[7345.998129606248, 7561.482530593873, 7786.396238088608, 8022.905586004258, 8272.85977101326, 8534.417615175247, 8808.281299352646, 9093.79287815094, 9390.993119478226, 9698.460251569748, 10016.946542263031, 10345.224643945694, 10683.101360559465, 11030.098120689392, 11385.727924823761]",4166.666467956629
A241690,"[3563.30852329731, 3696.2659174203873, 3850.1875814795494, 4028.0079504847527, 4226.899171471596, 4444.322859942914, 4678.416875302792, 4927.590843737125, 5191.190209686757, 5467.366849780083, 5756.365995705128, 6056.885719299317, 6368.714495301247, 6691.240273118019, 7024.022753834724]",32320.884783914884
A241710,"[6605.48358162244, 6681.522164493799, 6747.5788692633305, 6808.973820259174, 6866.894956678151, 6922.65934869647, 6977.141852801045, 7030.721473818024, 7083.886597305535, 7136.866440375645, 7189.895851537584, 7243.0987153202295, 7296.477693753938, 7350.244952986638, 7404.441109548012]",2188.2418480062
A241770,"[9754.134788922966, 9755.21843628958, 9756.294068600984, 9757.457252894528, 9758.587273978628, 9759.691867651418, 9760.735291731544, 9761.795701319354, 9762.884212774225, 9763.984955311753, 9765.108230221087, 9766.280467039905, 9767.399860639127, 9768.51465397049, 9769.607011252085]",302.49760272626725
A241790,"[10410.337866296371, 10414.70068442325, 10417.547075579254, 10419.961130948504, 10422.257116457526, 10424.462894168684, 10426.631505303087, 10428.654217829851, 10430.623964290911, 10432.516440176405, 10434.402203687545, 10436.203188755704, 10437.951050364645, 10439.640809108194, 10441.315328355802]",9539.18351697627
A241820,"[9766.803287655115, 9973.216850116849, 10145.708618188899, 10302.570420543352, 10452.04581129551, 10597.344112989804, 10740.82353993257, 10884.769416324794, 11029.747422643006, 11175.858403426906, 11323.324354402721, 11471.568694045147, 11621.3904915303, 11771.885307436189, 11923.81612991045]",37026.833646587205
A241840,"[16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0, 16250.0]",10662.547400145639
A242040,"[1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0, 1555.0]",260573.5694867255
A243070,"[28162.697154283527, 28184.115431373943, 28198.33873789292, 28210.21671868395, 28221.392157073133, 28232.402095482685, 28243.511961055923, 28254.600917329084, 28265.67724130582, 28276.612904905345, 28287.70090695471, 28298.367975456644, 28308.822096833028, 28319.25184941851, 28329.619286493402]",1616.724503039947
A243840,"[40243.211801573634, 40630.237254574895, 41107.64075167477, 41677.30494581163, 42331.78847491741, 43062.407929077744, 43863.312410637736, 44730.725220143795, 45661.31755888462, 46650.15297472477, 47698.01328405738, 48802.66322493553, 49965.28531253338, 51180.65028965474, 52446.09408155084]",28592.00197016836
A244460,"[3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0, 3340.0]",152697.055142649
A244920,"[4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0, 4340.0]",50252.33404989827
A245620,"[1327.3092755044502, 1328.3128383909661, 1329.3582926596825, 1330.4981924740289, 1331.587701412135, 1332.67349104962, 1333.766780354983, 1334.8619640600093, 1335.9498583719135, 1337.049107257137, 1338.1625800570164, 1339.2975313494446, 1340.448474755107, 1341.6035582414675, 1342.7963489750557]",8339.619054268782
A246690,"[1562.9999999999998, 1563.0138596362199, 1563.0434325240785, 1563.0725728291611, 1563.0992809581512, 1563.1275134324328, 1563.1566708533528, 1563.19136882092, 1563.2251824465288, 1563.2587459207423, 1563.2914915322995, 1563.323639693725, 1563.3564271725393, 1563.3889560171924, 1563.4214178359746]",428447.6859384029
A246710,"[11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0, 11050.0]",5865.1455382679205
A246720,"[3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0]",527.2087308380538
A246960,"[6894.969126482805, 6961.659587721031, 7012.203262945016, 7053.532013582688, 7089.0935550754275, 7121.441222690047, 7151.881005503238, 7181.144409651558, 7209.653749540448, 7237.570581945281, 7265.248128101231, 7292.509674479564, 7319.519096786778, 7346.292989787957, 7372.9172307749595]",664.1869521455565
A247540,"[88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0, 88100.0]",30460.75697506531
A247660,"[15063.252858310938, 15498.36410355568, 15890.918173007669, 16261.827136434615, 16620.75401967764, 16972.58624791354, 17321.686995089054, 17670.362223416567, 18018.204440336674, 18366.55194704607, 18716.14449813217, 19066.518061242998, 19418.42244385183, 19771.664635472, 20125.857261620466]",44051.31543656557
A248070,"[16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0, 16650.0]",3944.0811717692764
A248170,"[27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0, 27900.0]",3523.8081225328024
A249420,"[12810.81024882694, 12924.92902809133, 13011.683500980336, 13084.586504405983, 13150.666950388499, 13213.472201383362, 13273.971286987266, 13333.329312503338, 13392.260292340068, 13450.388516591242, 13509.078579538811, 13566.532174795866, 13623.54874621456, 13680.344692921886, 13736.714089928815]",228576.40999748016
A250000,"[9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0, 9680.0]",22128.855232714814
A250060,"[1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0, 1540.0]",13989.907478616471
A251270,"[41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0, 41950.0]",8664.519372167824
A251370,"[11509.192600039145, 11515.296838358045, 11520.226193622997, 11525.106857214123, 11530.111462765684, 11535.194818141561, 11540.266076630603, 11545.29381170248, 11550.345765544724, 11555.336967942616, 11560.41470512127, 11565.391439733407, 11570.28004621466, 11575.168390230587, 11580.043991232913]",9145.613776611604
A251630,"[5760.0, 5760.0, 5760.0, 5760.0, 5760.0, 5760.0, 5760.0, 5760.017996797765, 5760.033419962429, 5760.043793013047, 5760.050687852122, 5760.055279334522, 5760.058503118674, 5760.06069666644, 5760.062165755662]",53188.24377446254
A251970,"[14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0, 14200.0]",6684.22037837825
A252500,"[986.7680268660189, 1009.3247425432007, 1032.1327353889744, 1055.7796445017061, 1080.3815038924415, 1105.8395568033059, 1132.2392740199964, 1159.592799377938, 1187.9185186227164, 1217.118252262473, 1247.2618264655273, 1278.183594216903, 1309.9400266533098, 1342.5270227069655, 1375.8751564001045]",460955.8817427237
A252990,"[3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0, 3710.0]",2344.55876223577
A253450,"[59164.09987002611, 59207.47091934085, 59244.4723764807, 59279.39384691417, 59312.976894155145, 59346.42780393363, 59380.459552556276, 59415.284393951304, 59449.947497695684, 59485.100562125444, 59520.44973425567, 59555.98600298166, 59592.04286400229, 59628.53532280773, 59665.50036549568]",3935.708949282818
A253590,"[2640.9076598485317, 2675.6750638484955, 2711.7850959300995, 2749.770019054413, 2789.594189882279, 2831.226902882258, 2874.6835828622184, 2919.8315009276075, 2966.696751912435, 3015.2023286024732, 3065.304176251094, 3116.899200598399, 3169.929234425227, 3224.3597130775456, 3280.0778652826943]",377406.1712011107
A253840,"[8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0, 8020.0]",7493.186433841251
A254120,"[1625.5203405718007, 1632.2242902889848, 1639.5125458066661, 1647.1582395782073, 1654.8697205123801, 1662.5484339408574, 1670.261757231007, 1678.0533084956305, 1686.1307288271682, 1694.8057351323466, 1703.856827350954, 1713.1992789258559, 1722.7455768572786, 1732.5279550502698, 1742.2814312254388]",21460.019632085445
A255220,"[1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0, 1095.0]",157145.33054916904
A255440,"[6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0, 6340.0]",626.4818478425267
A256150,"[7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0, 7080.0]",1627.6892865149105
A256630,"[1835.2322125633557, 1850.8279132992027, 1861.0242119431496, 1868.6886679480472, 1875.2355369751651, 1881.2538218982515, 1887.0427324436605, 1892.6326750591397, 1898.1502190244694, 1903.5141794743636, 1908.8157644743721, 1913.9786833822725, 1919.0528723498187, 1924.0459197821717, 1928.9083204542596]",95580.21554034605
A256840,"[3795.210023295134, 3866.011702369898, 3916.095500661371, 3959.4541018751133, 4001.48289474193, 4042.489120665627, 4082.73895490511, 4122.539432394317, 4162.023708399385, 4201.282077889578, 4240.186287478233, 4278.718673312105, 4317.104597252794, 4355.385730615507, 4393.516041299018]",7970.512166592712
A256940,"[4860.178966393073, 4903.329627692699, 4934.7170850634575, 4962.792077135295, 4989.185519920042, 5015.027661236623, 5040.740607627978, 5065.94980615129, 5091.0805002513025, 5115.710648535441, 5139.759046362092, 5162.9803321920335, 5186.5704438959565, 5209.832016419619, 5232.6949787897365]",4904.902381610478
A257370,"[9210.000625315743, 9210.00075505885, 9210.000810955558, 9210.000851294173, 9210.000905273328, 9210.000947726572, 9210.000991615405, 9210.001039930177, 9210.00108544221, 9210.001126964142, 9210.001166581618, 9210.001215788474, 9210.00126592693, 9210.001318222012, 9210.001370622373]",0.6356401262195791
A258610,"[2389.061198890209, 2394.128077735193, 2397.697733701051, 2401.009922000114, 2404.2514615001464, 2407.429151767399, 2410.6399492202327, 2413.8482522040913, 2416.9934414454424, 2420.1141427860903, 2423.226985330538, 2426.2490210643346, 2429.252767055761, 2432.2171031644875, 2435.1275272164494]",64319.009048474865
A258830,"[2603.2251682914793, 2672.259051624686, 2752.576733954251, 2841.6291520632803, 2940.1095808185637, 3048.5889576748013, 3167.6666348725557, 3296.875391341746, 3436.0837966166437, 3584.9662605822086, 3743.3803267404433, 3911.462427139282, 4088.5869612991805, 4275.185909673572, 4469.883353911339]",35574.001820701735
A259630,"[9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0]",5643.768040173826
A260660,"[5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0]",3200.2873580534347
A260930,"[5046.234517425299, 5116.194795936347, 5201.8657349944115, 5303.816860169172, 5420.479378432035, 5549.418438255787, 5689.3267413675785, 5839.049351096153, 5998.09758257866, 6165.892648935318, 6342.612657129765, 6528.181410610676, 6722.232381105424, 6924.688220024109, 7135.650135755539]",10083.306708774746
A260970,"[15212.919436171649, 15377.293692007663, 15549.34219352901, 15732.329780831933, 15926.876937970517, 16132.306636348367, 16348.902048021555, 16576.053813248873, 16813.332783728838, 17060.7156907022, 17317.417419999838, 17583.299646377563, 17858.475276753306, 18142.120784074068, 18433.991785645485]",10213.631336675013
A261200,"[6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0, 6770.0]",2144.3255490750425
A262260,"[10473.574020564554, 10509.454015046358, 10531.963756158948, 10549.966855049133, 10566.424290426074, 10582.223811950533, 10597.90048059076, 10613.402335755525, 10628.810132388026, 10643.981003630905, 10659.041475150734, 10673.93078988418, 10688.761436156927, 10703.516070470212, 10718.055172860622]",4025.3942663855414
A262840,"[6459.126001000404, 6474.000714135666, 6487.351677042742, 6500.2252419864135, 6512.718953147531, 6524.96212125197, 6537.146183581402, 6549.232699491704, 6561.356124615917, 6573.48516423814, 6585.699216367056, 6597.92453196148, 6610.246158892909, 6622.61147478409, 6635.065523648635]",5590.027189399153
A263020,"[2778.196973660961, 2797.1584091130644, 2810.964694729075, 2822.3445304343477, 2832.497593041975, 2842.1843233187683, 2851.68203495536, 2860.9036040487695, 2870.0343965915963, 2878.9989142478444, 2887.9015465793195, 2896.7016337309033, 2905.4139030571096, 2914.034312346019, 2922.639721480198]",79702.34400021593
A263050,"[4831.961811701456, 4940.6922434568405, 5029.170353849729, 5110.685844560464, 5189.034534593423, 5267.346392333507, 5346.443865855535, 5427.186472217242, 5509.207375069459, 5592.396467864513, 5676.846454203128, 5762.772605756918, 5850.236715237299, 5939.13561485211, 6029.4220039645825]",8213.616342766874
A263540,"[2285.8383756081266, 2476.44815163811, 2636.3461080181105, 2780.819491232435, 2918.2707488064966, 3052.0229192494107, 3183.82866012305, 3315.32635489665, 3447.694747230038, 3580.921215010807, 3714.9035785545902, 3848.7531983610243, 3984.9862865960845, 4122.133947899565, 4260.321224380906]",420.3979047738363
A263600,"[5703.058647811413, 5720.332185178996, 5733.860407918692, 5744.8997143656015, 5754.306664951146, 5762.58070576936, 5770.132875628769, 5777.155429068953, 5783.850274570287, 5790.161222033203, 5796.262622755021, 5802.171698529274, 5807.949198372662, 5813.558786734939, 5819.0554230846465]",184036.3506612987
A263690,"[7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0, 7950.0]",6547.308319428999
A263700,"[5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0, 5350.0]",199813.87164171302
A263720,"[12507.369265556337, 12772.63630072276, 13025.366411209108, 13275.023113091787, 13525.86117108663, 13779.466523329416, 14036.677854061127, 14297.697161833446, 14563.316209316255, 14833.496647675835, 15108.491838773092, 15387.726275920868, 15671.631986697515, 15960.508230924606, 16253.459294637045]",39226.73951040577
A263750,"[38539.83402214944, 39091.176046431065, 39547.997129273914, 39957.5334964941, 40337.89410355191, 40702.29602549225, 41058.30387727668, 41409.79048411051, 41760.46171343575, 42111.43672845016, 42466.29823607703, 42822.70490434021, 43182.027230566986, 43544.539909126855, 43907.356604157634]",5868.369827752303
A263770,"[2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005, 2420.0000000000005]",1613.9868225034625
A263800,"[4007.83084282279, 4048.777716862659, 4080.993759552638, 4108.211831410726, 4132.398775581271, 4154.351731654257, 4174.919864577552, 4194.380095973611, 4213.317218039186, 4231.532163653523, 4249.5010427751895, 4266.943710959827, 4284.13162007245, 4301.233906627944, 4317.976434217766]",83613.91582773971
A263810,"[2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0, 2945.0]",730.396636464218
A263860,"[6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0, 6560.0]",28114.050173655374
A263920,"[1009.7875251645842, 1018.2170528260369, 1023.812708484195, 1028.4794211107617, 1032.9339287455502, 1037.279809320035, 1041.5030580498278, 1045.6300806575764, 1049.736354805715, 1053.7658264039085, 1057.7801017259555, 1061.7544532253096, 1065.6867344028005, 1069.5292959854628, 1073.3300124483803]",4705.817415266498
A264450,"[12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0, 12760.0]",840.9196182634229
A264660,"[10486.211323266227, 10517.353870222965, 10547.135152469078, 10576.083431231478, 10604.336287652452, 10631.828440874815, 10658.984837085009, 10685.637361605963, 10712.002606317401, 10738.06406588604, 10763.979300099114, 10789.375458893677, 10814.63115454962, 10839.540564939378, 10864.243783851465]",457.5328116937022
A264850,"[2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0, 2300.0]",5289.710633058486
A264900,"[7824.033353912334, 7833.639470798275, 7839.5054256853955, 7844.34761828743, 7848.880613067498, 7853.257669322194, 7857.492720677207, 7861.747451949244, 7866.012163204141, 7870.213885876971, 7874.388321846103, 7878.485972744725, 7882.547474264477, 7886.585737516484, 7890.577219643942]",519.3266538357229
A265520,"[15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0]",10477.257599941226
A265560,"[8861.455391248068, 8930.420485983292, 8980.534591029089, 9020.615125422677, 9055.029590129852, 9086.8587391451, 9117.30238220344, 9146.68351555864, 9175.902062859386, 9204.53830352053, 9233.35791654264, 9262.085168001551, 9290.538325508436, 9318.85444412008, 9347.029174678028]",110876.5798825837
A265740,"[7793.252040028572, 7889.207409903408, 8018.398067355157, 8174.056807041168, 8349.074326142669, 8539.095980763435, 8742.35586886108, 8958.191887676716, 9186.896949857473, 9427.543979853393, 9680.566128313541, 9944.96698114276, 10220.376929223537, 10506.682960718872, 10803.335597932339]",38664.93637868988
A267250,"[46490.355141460896, 46936.94524576266, 47373.511606752865, 47812.112622459725, 48258.38491012653, 48714.97143179178, 49184.07323767741, 49667.03048865, 50163.66187582413, 50674.43910727898, 51199.85359261433, 51739.09034152825, 52292.54036515951, 52859.81249988078, 53440.091602901615]",6927.734210305157
A267260,"[15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0, 15900.0]",4963.20178735847
A267270,"[30791.72132631143, 30827.559500535328, 30846.85110251109, 30861.785185920693, 30875.632397929825, 30888.38603387276, 30900.932145838935, 30913.68550188839, 30926.669491988916, 30939.107550469536, 30951.15332181255, 30962.902982284624, 30974.22587517649, 30985.49666468054, 30996.46310166766]",13214.393885174019
A267290,"[19811.32778217395, 19817.04592615521, 19821.01595217517, 19824.01661949698, 19826.822212513845, 19829.437125784654, 19832.018055434648, 19834.55672633679, 19837.082111551816, 19839.590040233452, 19842.10976390556, 19844.658962428024, 19847.215020981384, 19849.761865772307, 19852.298617085908]",1158.8792355213313
A267320,"[2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0, 2630.0]",9283.37181877383
A267790,"[5146.0307013988495, 5193.1727440059185, 5239.3013063669205, 5286.0091912299395, 5334.113654047251, 5383.927588328719, 5435.65407384932, 5489.3811913728705, 5545.092358738184, 5602.749505907297, 5662.429324418306, 5723.984014749527, 5787.411769330502, 5852.704819820821, 5919.750369228423]",30938.643563093636
A267850,"[10693.359743729234, 10709.344103814414, 10720.213973065838, 10730.297110769898, 10739.713442440456, 10748.574093626814, 10756.930895273885, 10764.893745929003, 10772.470118183022, 10779.569544351349, 10786.53823909505, 10793.267475579245, 10799.700644568851, 10805.920532971311, 10811.919452566655]",22050.871393397494
A267980,"[45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0, 45900.0]",705.255303294894
A268280,"[135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0, 135200.0]",3010.1188464301244
